"V1" "V2"
"8200" -3.05631014291342 -1.33406700518405
"8201" -3.05401038171166 -1.33788267619062
"8202" -3.05170519260096 -1.34169507044877
"8203" -3.04939458025011 -1.34550418023711
"8204" -3.04707854933886 -1.34930999784095
"8205" -3.04475710455792 -1.35311251555224
"8206" -3.04243025060902 -1.35691172566962
"8207" -3.04009799220478 -1.36070762049844
"8208" -3.03776033406881 -1.36450019235075
"8209" -3.03541728093563 -1.36828943354533
"8210" -3.03306883755072 -1.37207533640772
"8211" -3.03071500867044 -1.3758578932702
"8212" -3.02835579906207 -1.37963709647186
"8213" -3.02599121350381 -1.38341293835854
"8214" -3.02362125678471 -1.38718541128292
"8215" -3.02124593370473 -1.39095450760449
"8216" -3.01886524907468 -1.39472021968959
"8217" -3.01647920771623 -1.39848253991139
"8218" -3.01408781446192 -1.40224146064995
"8219" -3.0116910741551 -1.40599697429222
"8220" -3.00928899164997 -1.40974907323203
"8221" -3.00688157181154 -1.41349774987014
"8222" -3.00446881951563 -1.41724299661423
"8223" -3.00205073964887 -1.42098480587895
"8224" -2.99962733710866 -1.42472317008589
"8225" -2.99719861680321 -1.42845808166362
"8226" -2.99476458365147 -1.43218953304771
"8227" -2.99232524258317 -1.43591751668073
"8228" -2.98988059853879 -1.43964202501229
"8229" -2.98743065646952 -1.44336305049901
"8230" -2.98497542133734 -1.4470805856046
"8231" -2.98251489811488 -1.4507946227998
"8232" -2.98004909178554 -1.45450515456247
"8233" -2.97757800734338 -1.45821217337754
"8234" -2.97510164979317 -1.46191567173708
"8235" -2.97262002415036 -1.46561564214027
"8236" -2.97013313544105 -1.46931207709346
"8237" -2.96764098870203 -1.47300496911012
"8238" -2.96514358898071 -1.47669431071094
"8239" -2.96264094133515 -1.48038009442377
"8240" -2.96013305083406 -1.48406231278369
"8241" -2.95761992255673 -1.48774095833297
"8242" -2.95510156159308 -1.49141602362115
"8243" -2.95257797304363 -1.49508750120499
"8244" -2.95004916201949 -1.49875538364855
"8245" -2.94751513364232 -1.50241966352314
"8246" -2.94497589304439 -1.50608033340738
"8247" -2.94243144536849 -1.5097373858872
"8248" -2.93988179576797 -1.51339081355586
"8249" -2.93732694940671 -1.51704060901396
"8250" -2.93476691145914 -1.52068676486946
"8251" -2.93220168711016 -1.52432927373767
"8252" -2.92963128155522 -1.52796812824132
"8253" -2.92705570000024 -1.53160332101051
"8254" -2.92447494766161 -1.53523484468278
"8255" -2.92188902976622 -1.53886269190309
"8256" -2.91929795155141 -1.54248685532384
"8257" -2.91670171826498 -1.54610732760491
"8258" -2.91410033516514 -1.54972410141364
"8259" -2.91149380752058 -1.55333716942485
"8260" -2.90888214061036 -1.55694652432091
"8261" -2.90626533972398 -1.56055215879165
"8262" -2.90364341016133 -1.56415406553449
"8263" -2.90101635723268 -1.56775223725436
"8264" -2.89838418625869 -1.57134666666377
"8265" -2.89574690257037 -1.57493734648282
"8266" -2.89310451150911 -1.57852426943919
"8267" -2.89045701842661 -1.58210742826817
"8268" -2.88780442868492 -1.58568681571267
"8269" -2.88514674765642 -1.58926242452326
"8270" -2.8824839807238 -1.59283424745814
"8271" -2.87981613328004 -1.59640227728318
"8272" -2.87714321072841 -1.59996650677194
"8273" -2.87446521848246 -1.60352692870568
"8274" -2.87178216196603 -1.60708353587336
"8275" -2.86909404661318 -1.61063632107168
"8276" -2.86640087786825 -1.61418527710506
"8277" -2.86370266118579 -1.6177303967857
"8278" -2.86099940203058 -1.62127167293355
"8279" -2.85829110587761 -1.62480909837637
"8280" -2.8555777782121 -1.62834266594967
"8281" -2.85285942452942 -1.63187236849683
"8282" -2.85013605033513 -1.63539819886903
"8283" -2.84740766114499 -1.63892014992528
"8284" -2.84467426248487 -1.64243821453249
"8285" -2.84193585989081 -1.64595238556538
"8286" -2.839192458909 -1.64946265590662
"8287" -2.83644406509571 -1.65296901844673
"8288" -2.83369068401737 -1.65647146608417
"8289" -2.83093232125048 -1.65996999172532
"8290" -2.82816898238163 -1.66346458828451
"8291" -2.82540067300752 -1.66695524868403
"8292" -2.82262739873487 -1.67044196585413
"8293" -2.81984916518049 -1.67392473273305
"8294" -2.81706597797122 -1.67740354226703
"8295" -2.81427784274394 -1.68087838741034
"8296" -2.81148476514554 -1.68434926112526
"8297" -2.80868675083294 -1.68781615638212
"8298" -2.80588380547304 -1.69127906615932
"8299" -2.80307593474273 -1.6947379834433
"8300" -2.80026314432888 -1.69819290122863
"8301" -2.79744543992832 -1.70164381251793
"8302" -2.79462282724785 -1.70509071032198
"8303" -2.79179531200417 -1.70853358765968
"8304" -2.78896289992395 -1.71197243755803
"8305" -2.78612559674377 -1.71540725305225
"8306" -2.7832834082101 -1.71883802718568
"8307" -2.78043634007931 -1.72226475300988
"8308" -2.77758439811766 -1.72568742358459
"8309" -2.77472758810128 -1.72910603197776
"8310" -2.77186591581615 -1.73252057126559
"8311" -2.76899938705811 -1.7359310345325
"8312" -2.76612800763284 -1.73933741487116
"8313" -2.76325178335581 -1.74273970538255
"8314" -2.76037072005235 -1.74613789917588
"8315" -2.75748482355755 -1.74953198936869
"8316" -2.75459409971633 -1.75292196908681
"8317" -2.75169855438334 -1.75630783146443
"8318" -2.74879819342302 -1.75968956964405
"8319" -2.74589302270958 -1.76306717677652
"8320" -2.74298304812694 -1.76644064602108
"8321" -2.74006827556877 -1.76980997054533
"8322" -2.73714871093844 -1.77317514352527
"8323" -2.73422436014904 -1.77653615814531
"8324" -2.73129522912335 -1.77989300759828
"8325" -2.72836132379383 -1.78324568508546
"8326" -2.72542265010262 -1.78659418381655
"8327" -2.72247921400149 -1.78993849700974
"8328" -2.71953102145188 -1.79327861789169
"8329" -2.71657807842487 -1.79661453969755
"8330" -2.71362039090113 -1.79994625567096
"8331" -2.71065796487096 -1.80327375906411
"8332" -2.70769080633427 -1.80659704313768
"8333" -2.70471892130052 -1.80991610116094
"8334" -2.70174231578877 -1.81323092641169
"8335" -2.69876099582763 -1.81654151217631
"8336" -2.69577496745526 -1.81984785174977
"8337" -2.69278423671937 -1.82314993843563
"8338" -2.68978880967716 -1.82644776554607
"8339" -2.68678869239537 -1.82974132640191
"8340" -2.68378389095024 -1.83303061433259
"8341" -2.68077441142748 -1.83631562267621
"8342" -2.67776025992228 -1.83959634477955
"8343" -2.67474144253931 -1.84287277399804
"8344" -2.67171796539265 -1.84614490369585
"8345" -2.66868983460587 -1.84941272724582
"8346" -2.66565705631193 -1.85267623802952
"8347" -2.6626196366532 -1.85593542943727
"8348" -2.65957758178147 -1.85919029486813
"8349" -2.6565308978579 -1.8624408277299
"8350" -2.65347959105305 -1.86568702143919
"8351" -2.65042366754682 -1.86892886942139
"8352" -2.64736313352847 -1.87216636511066
"8353" -2.64429799519658 -1.87539950195002
"8354" -2.64122825875909 -1.87862827339128
"8355" -2.63815393043323 -1.88185267289512
"8356" -2.63507501644552 -1.88507269393106
"8357" -2.63199152303179 -1.88828832997749
"8358" -2.62890345643714 -1.89149957452168
"8359" -2.62581082291593 -1.89470642105979
"8360" -2.62271362873175 -1.89790886309691
"8361" -2.61961188015746 -1.90110689414702
"8362" -2.61650558347513 -1.90430050773305
"8363" -2.61339474497602 -1.90748969738689
"8364" -2.61027937096064 -1.91067445664934
"8365" -2.60715946773863 -1.91385477907024
"8366" -2.60403504162883 -1.91703065820837
"8367" -2.60090609895925 -1.92020208763152
"8368" -2.59777264606702 -1.92336906091651
"8369" -2.59463468929843 -1.92653157164915
"8370" -2.59149223500889 -1.92968961342431
"8371" -2.58834528956289 -1.93284317984593
"8372" -2.58519385933406 -1.93599226452697
"8373" -2.58203795070507 -1.9391368610895
"8374" -2.5788775700677 -1.94227696316466
"8375" -2.57571272382275 -1.94541256439273
"8376" -2.57254341838009 -1.94854365842305
"8377" -2.56936966015862 -1.95167023891413
"8378" -2.56619145558624 -1.95479229953361
"8379" -2.56300881109987 -1.95790983395827
"8380" -2.55982173314542 -1.96102283587409
"8381" -2.55663022817779 -1.96413129897619
"8382" -2.55343430266082 -1.96723521696892
"8383" -2.55023396306733 -1.9703345835658
"8384" -2.54702921587905 -1.97342939248961
"8385" -2.54382006758668 -1.97651963747231
"8386" -2.54060652468979 -1.97960531225514
"8387" -2.53738859369687 -1.9826864105886
"8388" -2.5341662811253 -1.98576292623242
"8389" -2.53093959350133 -1.98883485295565
"8390" -2.52770853736008 -1.99190218453663
"8391" -2.5244731192455 -1.99496491476298
"8392" -2.52123334571038 -1.99802303743167
"8393" -2.51798922331634 -2.00107654634898
"8394" -2.51474075863381 -2.00412543533055
"8395" -2.51148795824199 -2.00716969820135
"8396" -2.5082308287289 -2.01020932879577
"8397" -2.50496937669129 -2.01324432095753
"8398" -2.50170360873468 -2.01627466853977
"8399" -2.49843353147334 -2.01930036540503
"8400" -2.49515915153026 -2.02232140542528
"8401" -2.49188047553714 -2.0253377824819
"8402" -2.48859751013439 -2.02834949046574
"8403" -2.4853102619711 -2.03135652327709
"8404" -2.48201873770503 -2.0343588748257
"8405" -2.47872294400262 -2.03735653903083
"8406" -2.47542288753893 -2.04034950982121
"8407" -2.47211857499768 -2.04333778113508
"8408" -2.46881001307119 -2.04632134692021
"8409" -2.4654972084604 -2.04930020113388
"8410" -2.46218016787484 -2.05227433774293
"8411" -2.4588588980326 -2.05524375072375
"8412" -2.45553340566036 -2.05820843406228
"8413" -2.45220369749335 -2.06116838175407
"8414" -2.44886978027533 -2.06412358780424
"8415" -2.44553166075858 -2.06707404622751
"8416" -2.44218934570391 -2.07001975104824
"8417" -2.4388428418806 -2.0729606963004
"8418" -2.43549215606644 -2.07589687602759
"8419" -2.43213729504767 -2.07882828428308
"8420" -2.42877826561901 -2.08175491512979
"8421" -2.42541507458359 -2.08467676264034
"8422" -2.422047728753 -2.087593820897
"8423" -2.41867623494722 -2.09050608399178
"8424" -2.41530059999465 -2.09341354602637
"8425" -2.41192083073207 -2.0963162011122
"8426" -2.40853693400463 -2.09921404337043
"8427" -2.40514891666583 -2.10210706693196
"8428" -2.40175678557755 -2.10499526593748
"8429" -2.39836054760996 -2.10787863453742
"8430" -2.39496020964158 -2.110757166892
"8431" -2.39155577855921 -2.11363085717124
"8432" -2.38814726125797 -2.11649969955497
"8433" -2.38473466464121 -2.11936368823282
"8434" -2.38131799562058 -2.12222281740428
"8435" -2.37789726111598 -2.12507708127866
"8436" -2.37447246805551 -2.12792647407513
"8437" -2.37104362337553 -2.13077099002272
"8438" -2.36761073402057 -2.13361062336036
"8439" -2.36417380694337 -2.13644536833683
"8440" -2.36073284910486 -2.13927521921084
"8441" -2.35728786747411 -2.14210017025101
"8442" -2.35383886902835 -2.14492021573588
"8443" -2.35038586075294 -2.14773534995391
"8444" -2.34692884964137 -2.15054556720354
"8445" -2.34346784269524 -2.15335086179313
"8446" -2.34000284692422 -2.15615122804104
"8447" -2.33653386934609 -2.15894666027559
"8448" -2.33306091698667 -2.16173715283512
"8449" -2.32958399687984 -2.16452270006794
"8450" -2.32610311606752 -2.16730329633241
"8451" -2.32261828159963 -2.1700789359969
"8452" -2.31912950053414 -2.17284961343981
"8453" -2.31563677993697 -2.1756153230496
"8454" -2.31214012688204 -2.1783760592248
"8455" -2.30863954845124 -2.181131816374
"8456" -2.30513505173439 -2.18388258891588
"8457" -2.30162664382926 -2.18662837127921
"8458" -2.29811433184154 -2.18936915790288
"8459" -2.29459812288482 -2.19210494323589
"8460" -2.29107802408059 -2.19483572173735
"8461" -2.28755404255823 -2.19756148787655
"8462" -2.28402618545495 -2.2002822361329
"8463" -2.28049445991584 -2.20299796099598
"8464" -2.27695887309381 -2.20570865696556
"8465" -2.2734194321496 -2.20841431855157
"8466" -2.26987614425174 -2.21111494027416
"8467" -2.26632901657658 -2.21381051666367
"8468" -2.26277805630822 -2.21650104226066
"8469" -2.25922327063852 -2.21918651161593
"8470" -2.25566466676711 -2.22186691929052
"8471" -2.25210225190134 -2.2245422598557
"8472" -2.24853603325628 -2.22721252789304
"8473" -2.24496601805471 -2.22987771799435
"8474" -2.24139221352708 -2.23253782476173
"8475" -2.23781462691154 -2.2351928428076
"8476" -2.23423326545388 -2.23784276675466
"8477" -2.23064813640756 -2.24048759123594
"8478" -2.22705924703363 -2.24312731089479
"8479" -2.2234666046008 -2.2457619203849
"8480" -2.21987021638534 -2.24839141437031
"8481" -2.21627008967116 -2.25101578752544
"8482" -2.21266623174968 -2.25363503453505
"8483" -2.20905864991991 -2.25624915009431
"8484" -2.20544735148841 -2.25885812890876
"8485" -2.20183234376925 -2.26146196569435
"8486" -2.19821363408403 -2.26406065517746
"8487" -2.19459122976181 -2.26665419209487
"8488" -2.19096513813918 -2.26924257119382
"8489" -2.18733536656017 -2.27182578723197
"8490" -2.18370192237627 -2.27440383497748
"8491" -2.18006481294641 -2.27697670920891
"8492" -2.17642404563694 -2.27954440471537
"8493" -2.17277962782162 -2.28210691629641
"8494" -2.16913156688161 -2.2846642387621
"8495" -2.16547987020543 -2.28721636693302
"8496" -2.16182454518898 -2.28976329564024
"8497" -2.15816559923551 -2.29230501972542
"8498" -2.15450303975559 -2.29484153404071
"8499" -2.15083687416712 -2.29737283344882
"8500" -2.14716710989531 -2.29989891282304
"8501" -2.14349375437263 -2.30241976704723
"8502" -2.13981681503885 -2.30493539101581
"8503" -2.13613629934099 -2.30744577963381
"8504" -2.13245221473332 -2.30995092781687
"8505" -2.12876456867732 -2.31245083049123
"8506" -2.12507336864171 -2.31494548259376
"8507" -2.12137862210238 -2.31743487907197
"8508" -2.11768033654242 -2.31991901488399
"8509" -2.11397851945208 -2.32239788499863
"8510" -2.11027317832877 -2.32487148439536
"8511" -2.10656432067704 -2.32733980806432
"8512" -2.10285195400854 -2.32980285100634
"8513" -2.09913608584206 -2.33226060823294
"8514" -2.09541672370345 -2.33471307476635
"8515" -2.09169387512566 -2.3371602456395
"8516" -2.08796754764868 -2.33960211589607
"8517" -2.08423774881957 -2.34203868059046
"8518" -2.08050448619241 -2.34446993478782
"8519" -2.07676776732828 -2.34689587356406
"8520" -2.07302759979528 -2.34931649200584
"8521" -2.06928399116849 -2.35173178521061
"8522" -2.06553694902996 -2.3541417482866
"8523" -2.06178648096869 -2.35654637635285
"8524" -2.05803259458062 -2.35894566453917
"8525" -2.05427529746861 -2.36133960798622
"8526" -2.05051459724243 -2.36372820184546
"8527" -2.04675050151876 -2.36611144127921
"8528" -2.04298301792112 -2.36848932146062
"8529" -2.03921215407992 -2.37086183757368
"8530" -2.03543791763242 -2.37322898481327
"8531" -2.03166031622268 -2.37559075838513
"8532" -2.02787935750161 -2.37794715350589
"8533" -2.02409504912689 -2.38029816540307
"8534" -2.02030739876302 -2.38264378931508
"8535" -2.01651641408122 -2.38498402049126
"8536" -2.01272210275951 -2.38731885419187
"8537" -2.00892447248262 -2.3896482856881
"8538" -2.00512353094201 -2.39197231026208
"8539" -2.00131928583585 -2.39429092320688
"8540" -1.99751174486898 -2.39660411982655
"8541" -1.99370091575296 -2.3989118954361
"8542" -1.98988680620596 -2.40121424536151
"8543" -1.98606942395282 -2.40351116493978
"8544" -1.982248776725 -2.40580264951886
"8545" -1.97842487226059 -2.40808869445775
"8546" -1.97459771830426 -2.41036929512645
"8547" -1.97076732260725 -2.41264444690599
"8548" -1.96693369292739 -2.41491414518843
"8549" -1.96309683702906 -2.41717838537688
"8550" -1.95925676268315 -2.41943716288551
"8551" -1.95541347766709 -2.42169047313953
"8552" -1.9515669897648 -2.42393831157525
"8553" -1.94771730676669 -2.42618067364006
"8554" -1.94386443646966 -2.42841755479243
"8555" -1.94000838667703 -2.43064895050193
"8556" -1.93614916519859 -2.43287485624924
"8557" -1.93228677985054 -2.43509526752618
"8558" -1.92842123845549 -2.43731017983566
"8559" -1.92455254884243 -2.43951958869177
"8560" -1.92068071884676 -2.44172348961971
"8561" -1.9168057563102 -2.44392187815585
"8562" -1.91292766908084 -2.44611474984774
"8563" -1.9090464650131 -2.44830210025407
"8564" -1.90516215196769 -2.45048392494475
"8565" -1.90127473781163 -2.45266021950084
"8566" -1.89738423041824 -2.45483097951465
"8567" -1.89349063766707 -2.45699620058964
"8568" -1.88959396744393 -2.45915587834054
"8569" -1.88569422764089 -2.46131000839329
"8570" -1.8817914261562 -2.46345858638505
"8571" -1.87788557089433 -2.46560160796424
"8572" -1.87397666976593 -2.46773906879054
"8573" -1.87006473068782 -2.46987096453488
"8574" -1.86614976158296 -2.47199729087946
"8575" -1.86223177038049 -2.47411804351777
"8576" -1.85831076501561 -2.47623321815458
"8577" -1.85438675342968 -2.47834281050596
"8578" -1.8504597435701 -2.4804468162993
"8579" -1.84652974339038 -2.48254523127327
"8580" -1.84259676085007 -2.48463805117789
"8581" -1.83866080391476 -2.48672527177452
"8582" -1.83472188055607 -2.48880688883583
"8583" -1.83077999875162 -2.49088289814586
"8584" -1.82683516648504 -2.49295329550002
"8585" -1.8228873917459 -2.49501807670504
"8586" -1.81893668252977 -2.49707723757908
"8587" -1.81498304683814 -2.49913077395165
"8588" -1.81102649267843 -2.50117868166364
"8589" -1.80706702806398 -2.50322095656739
"8590" -1.803104661014 -2.50525759452659
"8591" -1.79913939955362 -2.50728859141639
"8592" -1.79517125171379 -2.50931394312334
"8593" -1.79120022553133 -2.51133364554543
"8594" -1.78722632904889 -2.5133476945921
"8595" -1.78324957031491 -2.51535608618423
"8596" -1.77926995738366 -2.51735881625417
"8597" -1.77528749831517 -2.51935588074571
"8598" -1.77130220117524 -2.52134727561415
"8599" -1.76731407403542 -2.52333299682625
"8600" -1.76332312497298 -2.52531304036026
"8601" -1.75932936207091 -2.52728740220594
"8602" -1.75533279341792 -2.52925607836456
"8603" -1.75133342710838 -2.53121906484889
"8604" -1.74733127124233 -2.53317635768324
"8605" -1.74332633392545 -2.53512795290344
"8606" -1.73931862326908 -2.53707384655685
"8607" -1.73530814739016 -2.53901403470241
"8608" -1.73129491441123 -2.54094851341059
"8609" -1.72727893246041 -2.54287727876343
"8610" -1.72326020967141 -2.54480032685453
"8611" -1.71923875418346 -2.5467176537891
"8612" -1.71521457414134 -2.5486292556839
"8613" -1.71118767769536 -2.55053512866732
"8614" -1.7071580730013 -2.55243526887932
"8615" -1.70312576822047 -2.55432967247149
"8616" -1.69909077151961 -2.55621833560704
"8617" -1.69505309107091 -2.5581012544608
"8618" -1.69101273505204 -2.55997842521924
"8619" -1.68696971164604 -2.56184984408046
"8620" -1.68292402904138 -2.56371550725421
"8621" -1.6788756954319 -2.56557541096192
"8622" -1.67482471901682 -2.56742955143667
"8623" -1.67077110800072 -2.56927792492319
"8624" -1.66671487059349 -2.57112052767793
"8625" -1.66265601501036 -2.572957355969
"8626" -1.65859454947186 -2.57478840607622
"8627" -1.65453048220379 -2.5766136742911
"8628" -1.65046382143726 -2.57843315691688
"8629" -1.64639457540858 -2.58024685026849
"8630" -1.64232275235934 -2.58205475067261
"8631" -1.63824836053631 -2.58385685446763
"8632" -1.6341714081915 -2.58565315800371
"8633" -1.63009190358208 -2.58744365764273
"8634" -1.62600985497041 -2.58922834975834
"8635" -1.62192527062398 -2.59100723073594
"8636" -1.61783815881543 -2.59278029697272
"8637" -1.61374852782251 -2.59454754487761
"8638" -1.60965638592809 -2.59630897087137
"8639" -1.6055617414201 -2.59806457138652
"8640" -1.60146460259156 -2.59981434286739
"8641" -1.59736497774053 -2.60155828177011
"8642" -1.59326287517012 -2.60329638456262
"8643" -1.58915830318842 -2.6050286477247
"8644" -1.58505127010858 -2.60675506774794
"8645" -1.58094178424868 -2.60847564113576
"8646" -1.5768298539318 -2.61019036440343
"8647" -1.57271548748596 -2.61189923407807
"8648" -1.56859869324411 -2.61360224669865
"8649" -1.56447947954412 -2.61529939881601
"8650" -1.56035785472878 -2.61699068699285
"8651" -1.55623382714573 -2.61867610780376
"8652" -1.5521074051475 -2.62035565783519
"8653" -1.54797859709145 -2.62202933368551
"8654" -1.54384741133981 -2.62369713196496
"8655" -1.53971385625957 -2.62535904929571
"8656" -1.53557794022256 -2.6270150823118
"8657" -1.53143967160539 -2.62866522765925
"8658" -1.52729905878941 -2.63030948199594
"8659" -1.52315611016074 -2.63194784199172
"8660" -1.51901083411022 -2.63358030432837
"8661" -1.51486323903341 -2.63520686569962
"8662" -1.51071333333057 -2.63682752281113
"8663" -1.50656112540662 -2.63844227238054
"8664" -1.50240662367118 -2.64005111113744
"8665" -1.49824983653846 -2.64165403582342
"8666" -1.49409077242735 -2.643251043192
"8667" -1.48992943976134 -2.64484213000872
"8668" -1.4857658469685 -2.64642729305111
"8669" -1.48160000248147 -2.64800652910868
"8670" -1.47743191473749 -2.64957983498295
"8671" -1.4732615921783 -2.65114720748747
"8672" -1.4690890432502 -2.65270864344779
"8673" -1.46491427640397 -2.65426413970147
"8674" -1.46073730009491 -2.65581369309812
"8675" -1.45655812278276 -2.65735730049939
"8676" -1.45237675293176 -2.65889495877895
"8677" -1.44819319901056 -2.66042666482255
"8678" -1.44400746949224 -2.66195241552796
"8679" -1.4398195728543 -2.66347220780504
"8680" -1.4356295175786 -2.66498603857571
"8681" -1.43143731215141 -2.66649390477394
"8682" -1.42724296506332 -2.66799580334583
"8683" -1.42304648480928 -2.66949173124952
"8684" -1.41884787988855 -2.67098168545527
"8685" -1.4146471588047 -2.67246566294541
"8686" -1.41044433006558 -2.67394366071442
"8687" -1.40623940218331 -2.67541567576885
"8688" -1.40203238367426 -2.67688170512738
"8689" -1.39782328305903 -2.67834174582083
"8690" -1.39361210886246 -2.67979579489211
"8691" -1.38939886961356 -2.68124384939631
"8692" -1.38518357384555 -2.68268590640063
"8693" -1.38096623009578 -2.68412196298443
"8694" -1.37674684690578 -2.68555201623922
"8695" -1.3725254328212 -2.68697606326867
"8696" -1.36830199639179 -2.6883941011886
"8697" -1.36407654617143 -2.68980612712703
"8698" -1.35984909071803 -2.69121213822413
"8699" -1.35561963859361 -2.69261213163227
"8700" -1.35138819836421 -2.69400610451599
"8701" -1.34715477859988 -2.69539405405204
"8702" -1.34291938787472 -2.69677597742935
"8703" -1.33868203476679 -2.69815187184909
"8704" -1.33444272785812 -2.69952173452459
"8705" -1.33020147573473 -2.70088556268145
"8706" -1.32595828698656 -2.70224335355745
"8707" -1.32171317020747 -2.70359510440263
"8708" -1.31746613399521 -2.70494081247922
"8709" -1.31321718695147 -2.70628047506174
"8710" -1.30896633768174 -2.70761408943692
"8711" -1.30471359479542 -2.70894165290375
"8712" -1.30045896690573 -2.71026316277347
"8713" -1.29620246262967 -2.71157861636959
"8714" -1.2919440905881 -2.71288801102787
"8715" -1.28768385940563 -2.71419134409637
"8716" -1.28342177771063 -2.7154886129354
"8717" -1.27915785413523 -2.71677981491756
"8718" -1.27489209731529 -2.71806494742773
"8719" -1.27062451589038 -2.71934400786311
"8720" -1.26635511850376 -2.72061699363317
"8721" -1.26208391380239 -2.72188390215968
"8722" -1.25781091043686 -2.72314473087675
"8723" -1.25353611706143 -2.72439947723077
"8724" -1.24925954233396 -2.72564813868046
"8725" -1.24498119491594 -2.72689071269689
"8726" -1.24070108347244 -2.72812719676341
"8727" -1.23641921667209 -2.72935758837575
"8728" -1.23213560318711 -2.73058188504194
"8729" -1.22785025169322 -2.73180008428239
"8730" -1.22356317086969 -2.73301218362984
"8731" -1.21927436939927 -2.73421818062938
"8732" -1.2149838559682 -2.73541807283847
"8733" -1.21069163926621 -2.73661185782693
"8734" -1.20639772798644 -2.73779953317695
"8735" -1.20210213082549 -2.7389810964831
"8736" -1.19780485648337 -2.74015654535231
"8737" -1.19350591366348 -2.74132587740392
"8738" -1.18920531107261 -2.74248909026964
"8739" -1.1849030574209 -2.74364618159358
"8740" -1.18059916142184 -2.74479714903224
"8741" -1.17629363179225 -2.74594199025454
"8742" -1.17198647725224 -2.74708070294179
"8743" -1.16767770652525 -2.74821328478772
"8744" -1.16336732833793 -2.74933973349848
"8745" -1.15905535142027 -2.75046004679263
"8746" -1.15474178450541 -2.75157422240118
"8747" -1.15042663632978 -2.75268225806754
"8748" -1.14610991563298 -2.75378415154757
"8749" -1.14179163115778 -2.75487990060959
"8750" -1.13747179165017 -2.75596950303432
"8751" -1.13315040585922 -2.75705295661498
"8752" -1.1288274825372 -2.75813025915719
"8753" -1.12450303043944 -2.75920140847908
"8754" -1.1201770583244 -2.7602664024112
"8755" -1.1158495749536 -2.7613252387966
"8756" -1.11152058909163 -2.76237791549077
"8757" -1.10719010950612 -2.76342443036169
"8758" -1.10285814496773 -2.76446478128984
"8759" -1.09852470425011 -2.76549896616815
"8760" -1.09418979612993 -2.76652698290206
"8761" -1.08985342938682 -2.76754882940949
"8762" -1.08551561280333 -2.76856450362086
"8763" -1.081176355165 -2.7695740034791
"8764" -1.07683566526026 -2.77057732693963
"8765" -1.07249355188044 -2.7715744719704
"8766" -1.06815002381977 -2.77256543655185
"8767" -1.06380508987532 -2.77355021867696
"8768" -1.05945875884702 -2.77452881635121
"8769" -1.05511103953764 -2.77550122759261
"8770" -1.05076194075274 -2.77646745043172
"8771" -1.0464114713007 -2.77742748291161
"8772" -1.04205963999266 -2.7783813230879
"8773" -1.03770645564251 -2.77932896902874
"8774" -1.0333519270669 -2.78027041881484
"8775" -1.02899606308518 -2.78120567053945
"8776" -1.02463887251943 -2.78213472230838
"8777" -1.02028036419441 -2.78305757223999
"8778" -1.01592054693753 -2.7839742184652
"8779" -1.01155942957887 -2.7848846591275
"8780" -1.00719702095113 -2.78578889238294
"8781" -1.00283332988965 -2.78668691640016
"8782" -0.998468365232331 -2.78757872936035
"8783" -0.994102135819684 -2.7884643294573
"8784" -0.989734650494769 -2.78934371489739
"8785" -0.985365918103187 -2.79021688389955
"8786" -0.980995947493076 -2.79108383469533
"8787" -0.97662474751506 -2.79194456552888
"8788" -0.972252327022282 -2.79279907465692
"8789" -0.967878694870336 -2.79364736034879
"8790" -0.963503859917274 -2.79448942088644
"8791" -0.959127831023591 -2.79532525456441
"8792" -0.95475061705219 -2.79615485968985
"8793" -0.950372226868385 -2.79697823458256
"8794" -0.945992669339864 -2.79779537757491
"8795" -0.94161195333668 -2.79860628701192
"8796" -0.937230087731238 -2.79941096125124
"8797" -0.932847081398264 -2.80020939866312
"8798" -0.928462943214802 -2.80100159763048
"8799" -0.924077682060179 -2.80178755654885
"8800" -0.919691306816008 -2.80256727382639
"8801" -0.915303826366149 -2.80334074788392
"8802" -0.910915249596701 -2.8041079771549
"8803" -0.906525585395991 -2.80486896008544
"8804" -0.902134842654538 -2.8056236951343
"8805" -0.897743030265056 -2.80637218077289
"8806" -0.893350157122415 -2.80711441548526
"8807" -0.888956232123644 -2.80785039776817
"8808" -0.884561264167891 -2.80858012613098
"8809" -0.880165262156428 -2.80930359909578
"8810" -0.875768234992613 -2.81002081519727
"8811" -0.871370191581879 -2.81073177298286
"8812" -0.866971140831728 -2.81143647101264
"8813" -0.862571091651688 -2.81213490785934
"8814" -0.858170052953324 -2.8128270821084
"8815" -0.853768033650192 -2.81351299235795
"8816" -0.84936504265784 -2.81419263721878
"8817" -0.844961088893786 -2.81486601531439
"8818" -0.840556181277492 -2.81553312528097
"8819" -0.836150328730359 -2.81619396576739
"8820" -0.831743540175694 -2.81684853543524
"8821" -0.827335824538706 -2.8174968329588
"8822" -0.822927190746486 -2.81813885702505
"8823" -0.818517647727963 -2.81877460633367
"8824" -0.814107204413939 -2.81940407959707
"8825" -0.80969586973701 -2.82002727554035
"8826" -0.805283652631596 -2.82064419290133
"8827" -0.800870562033903 -2.82125483043056
"8828" -0.796456606881887 -2.82185918689128
"8829" -0.792041796115286 -2.82245726105948
"8830" -0.787626138675547 -2.82304905172386
"8831" -0.783209643505836 -2.82363455768585
"8832" -0.778792319551026 -2.8242137777596
"8833" -0.774374175757655 -2.82478671077199
"8834" -0.769955221073934 -2.82535335556266
"8835" -0.765535464449705 -2.82591371098396
